match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
1216539,2,CSK,DC,4,2,SR Watson,M Vijay,Avesh Khan,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,4,3,SR Watson,M Vijay,Avesh Khan,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,4,4,M Vijay,SR Watson,Avesh Khan,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,4,5,SR Watson,M Vijay,Avesh Khan,0,0,0,0,0,0,6,0,6,,,
1216539,2,CSK,DC,4,6,SR Watson,M Vijay,Avesh Khan,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,5,1,M Vijay,SR Watson,AR Patel,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,5,3,F du Plessis,M Vijay,AR Patel,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,5,4,M Vijay,F du Plessis,AR Patel,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,5,5,F du Plessis,M Vijay,AR Patel,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,5,6,M Vijay,F du Plessis,AR Patel,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,6,1,F du Plessis,M Vijay,Anrich Nortje,0,1,0,0,0,0,0,1,1,,,
1216539,2,CSK,DC,6,2,F du Plessis,M Vijay,Anrich Nortje,0,0,0,0,0,0,4,0,4,,,
1216539,2,CSK,DC,6,3,F du Plessis,M Vijay,Anrich Nortje,0,0,0,0,0,0,2,0,2,,,
1216539,2,CSK,DC,6,4,F du Plessis,M Vijay,Anrich Nortje,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,6,5,M Vijay,F du Plessis,Anrich Nortje,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,6,6,M Vijay,F du Plessis,Anrich Nortje,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,7,1,RD Gaikwad,F du Plessis,A Mishra,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,7,2,F du Plessis,RD Gaikwad,A Mishra,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,7,3,F du Plessis,RD Gaikwad,A Mishra,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,7,4,RD Gaikwad,F du Plessis,A Mishra,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,7,5,RD Gaikwad,F du Plessis,A Mishra,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,7,6,F du Plessis,RD Gaikwad,A Mishra,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,8,1,RD Gaikwad,F du Plessis,AR Patel,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,8,2,F du Plessis,RD Gaikwad,AR Patel,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,8,3,RD Gaikwad,F du Plessis,AR Patel,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,8,4,RD Gaikwad,F du Plessis,AR Patel,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,8,5,RD Gaikwad,F du Plessis,AR Patel,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,8,6,F du Plessis,RD Gaikwad,AR Patel,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,9,1,F du Plessis,RD Gaikwad,A Mishra,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,9,2,RD Gaikwad,F du Plessis,A Mishra,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,9,3,RD Gaikwad,F du Plessis,A Mishra,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,9,4,F du Plessis,RD Gaikwad,A Mishra,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,9,5,F du Plessis,RD Gaikwad,A Mishra,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,9,6,RD Gaikwad,F du Plessis,A Mishra,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,10,2,F du Plessis,KM Jadhav,AR Patel,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,10,3,KM Jadhav,F du Plessis,AR Patel,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,10,4,KM Jadhav,F du Plessis,AR Patel,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,10,5,KM Jadhav,F du Plessis,AR Patel,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,10,6,KM Jadhav,F du Plessis,AR Patel,0,0,0,0,0,0,2,0,2,,,
1216539,2,CSK,DC,11,1,F du Plessis,KM Jadhav,A Mishra,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,11,2,KM Jadhav,F du Plessis,A Mishra,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,11,3,F du Plessis,KM Jadhav,A Mishra,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,11,4,KM Jadhav,F du Plessis,A Mishra,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,11,5,F du Plessis,KM Jadhav,A Mishra,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,11,6,KM Jadhav,F du Plessis,A Mishra,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,12,1,KM Jadhav,F du Plessis,Avesh Khan,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,12,2,F du Plessis,KM Jadhav,Avesh Khan,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,12,3,F du Plessis,KM Jadhav,Avesh Khan,0,0,0,0,0,0,4,0,4,,,
1216539,2,CSK,DC,12,4,F du Plessis,KM Jadhav,Avesh Khan,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,12,5,KM Jadhav,F du Plessis,Avesh Khan,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,12,6,KM Jadhav,F du Plessis,Avesh Khan,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,13,1,KM Jadhav,F du Plessis,A Mishra,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,13,2,F du Plessis,KM Jadhav,A Mishra,0,0,0,0,0,0,4,0,4,,,
1216539,2,CSK,DC,13,3,F du Plessis,KM Jadhav,A Mishra,0,0,0,0,0,0,2,0,2,,,
1216539,2,CSK,DC,13,4,F du Plessis,KM Jadhav,A Mishra,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,13,5,KM Jadhav,F du Plessis,A Mishra,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,13,6,F du Plessis,KM Jadhav,A Mishra,0,0,0,0,0,0,2,0,2,,,
1216539,2,CSK,DC,14,1,KM Jadhav,F du Plessis,Avesh Khan,0,0,0,0,0,0,4,0,4,,,
1216539,2,CSK,DC,14,2,KM Jadhav,F du Plessis,Avesh Khan,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,14,3,KM Jadhav,F du Plessis,Avesh Khan,0,0,0,0,0,0,4,0,4,,,
1216539,2,CSK,DC,14,4,KM Jadhav,F du Plessis,Avesh Khan,0,0,0,0,0,0,2,0,2,,,
1216539,2,CSK,DC,14,5,KM Jadhav,F du Plessis,Avesh Khan,0,1,0,0,0,0,0,1,1,,,
1216539,2,CSK,DC,14,6,KM Jadhav,F du Plessis,Avesh Khan,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,14,7,F du Plessis,KM Jadhav,Avesh Khan,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,15,1,F du Plessis,KM Jadhav,K Rabada,0,0,0,0,0,0,4,0,4,,,
1216539,2,CSK,DC,15,2,F du Plessis,KM Jadhav,K Rabada,0,0,0,1,0,0,0,1,1,,,
1216539,2,CSK,DC,15,3,KM Jadhav,F du Plessis,K Rabada,0,0,0,0,0,0,4,0,4,,,
1216539,2,CSK,DC,15,4,KM Jadhav,F du Plessis,K Rabada,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,15,5,F du Plessis,KM Jadhav,K Rabada,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,15,6,F du Plessis,KM Jadhav,K Rabada,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,16,1,F du Plessis,KM Jadhav,Anrich Nortje,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,16,2,KM Jadhav,F du Plessis,Anrich Nortje,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,16,3,F du Plessis,KM Jadhav,Anrich Nortje,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,16,4,KM Jadhav,F du Plessis,Anrich Nortje,0,0,0,0,0,0,0,0,0,KM Jadhav,lbw,
1216539,2,CSK,DC,16,5,MS Dhoni,F du Plessis,Anrich Nortje,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,16,6,MS Dhoni,F du Plessis,Anrich Nortje,0,0,0,0,0,0,3,0,3,,,
1216539,2,CSK,DC,17,1,MS Dhoni,F du Plessis,Avesh Khan,0,0,0,0,0,0,4,0,4,,,
1216539,2,CSK,DC,17,2,MS Dhoni,F du Plessis,Avesh Khan,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,17,3,MS Dhoni,F du Plessis,Avesh Khan,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,17,4,MS Dhoni,F du Plessis,Avesh Khan,0,0,0,0,0,0,4,0,4,,,
1216539,2,CSK,DC,17,5,MS Dhoni,F du Plessis,Avesh Khan,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,17,6,F du Plessis,MS Dhoni,Avesh Khan,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,18,1,F du Plessis,MS Dhoni,K Rabada,0,0,0,0,0,0,2,0,2,,,
1216539,2,CSK,DC,18,3,RA Jadeja,MS Dhoni,K Rabada,0,0,0,0,0,0,2,0,2,,,
1216539,2,CSK,DC,18,4,RA Jadeja,MS Dhoni,K Rabada,0,0,0,0,0,0,4,0,4,,,
1216539,2,CSK,DC,18,5,RA Jadeja,MS Dhoni,K Rabada,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,18,6,MS Dhoni,RA Jadeja,K Rabada,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,19,1,MS Dhoni,RA Jadeja,Anrich Nortje,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,19,2,RA Jadeja,MS Dhoni,Anrich Nortje,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,19,3,MS Dhoni,RA Jadeja,Anrich Nortje,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,19,4,MS Dhoni,RA Jadeja,Anrich Nortje,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,19,5,RA Jadeja,MS Dhoni,Anrich Nortje,0,1,0,0,0,0,0,1,1,,,
1216539,2,CSK,DC,19,6,RA Jadeja,MS Dhoni,Anrich Nortje,0,1,0,0,0,0,0,1,1,,,
1216539,2,CSK,DC,19,7,RA Jadeja,MS Dhoni,Anrich Nortje,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,19,8,RA Jadeja,MS Dhoni,Anrich Nortje,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,20,1,RA Jadeja,MS Dhoni,K Rabada,0,0,0,0,0,0,2,0,2,,,
1216539,2,CSK,DC,20,2,RA Jadeja,MS Dhoni,K Rabada,0,0,0,0,0,0,1,0,1,,,
1216539,2,CSK,DC,20,4,S Curran,RA Jadeja,K Rabada,0,0,0,0,0,0,0,0,0,,,
1216539,2,CSK,DC,20,5,S Curran,RA Jadeja,K Rabada,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,1,1,DA Warner,J Bairstow,SP Narine,0,0,0,0,0,0,2,0,2,,,
1216545,1,SRH,KKR,1,2,DA Warner,J Bairstow,SP Narine,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,1,3,DA Warner,J Bairstow,SP Narine,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,1,4,DA Warner,J Bairstow,SP Narine,0,0,0,0,0,0,2,0,2,,,
1216545,1,SRH,KKR,1,5,DA Warner,J Bairstow,SP Narine,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,1,6,J Bairstow,DA Warner,SP Narine,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,2,1,J Bairstow,DA Warner,PJ Cummins,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,2,2,J Bairstow,DA Warner,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,2,3,DA Warner,J Bairstow,PJ Cummins,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,2,4,DA Warner,J Bairstow,PJ Cummins,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,2,5,DA Warner,J Bairstow,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,2,6,J Bairstow,DA Warner,PJ Cummins,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,3,1,DA Warner,J Bairstow,SP Narine,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,3,2,J Bairstow,DA Warner,SP Narine,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,3,3,DA Warner,J Bairstow,SP Narine,0,0,0,0,0,0,6,0,6,,,
1216545,1,SRH,KKR,3,4,DA Warner,J Bairstow,SP Narine,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,3,5,J Bairstow,DA Warner,SP Narine,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,3,6,DA Warner,J Bairstow,SP Narine,0,0,0,0,0,0,4,0,4,,,
1216545,1,SRH,KKR,4,1,J Bairstow,DA Warner,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,4,2,DA Warner,J Bairstow,PJ Cummins,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,4,3,DA Warner,J Bairstow,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,4,4,J Bairstow,DA Warner,PJ Cummins,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,4,5,J Bairstow,DA Warner,PJ Cummins,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,4,6,J Bairstow,DA Warner,PJ Cummins,0,0,0,0,0,0,0,0,0,JM Bairstow,bowled,
1216545,1,SRH,KKR,5,1,DA Warner,MK Pandey,Shivam Mavi,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,5,2,MK Pandey,DA Warner,Shivam Mavi,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,5,3,MK Pandey,DA Warner,Shivam Mavi,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,5,4,MK Pandey,DA Warner,Shivam Mavi,0,0,0,0,0,0,6,0,6,,,
1216545,1,SRH,KKR,5,5,MK Pandey,DA Warner,Shivam Mavi,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,5,6,DA Warner,MK Pandey,Shivam Mavi,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,6,1,DA Warner,MK Pandey,PJ Cummins,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,6,2,DA Warner,MK Pandey,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,6,3,MK Pandey,DA Warner,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,6,4,DA Warner,MK Pandey,PJ Cummins,0,0,0,0,0,0,4,0,4,,,
1216545,1,SRH,KKR,6,5,DA Warner,MK Pandey,PJ Cummins,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,6,6,DA Warner,MK Pandey,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,7,1,DA Warner,MK Pandey,Kuldeep Yadav,0,0,0,0,0,0,2,0,2,,,
1216545,1,SRH,KKR,7,2,DA Warner,MK Pandey,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,7,3,MK Pandey,DA Warner,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,7,4,MK Pandey,DA Warner,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,7,5,DA Warner,MK Pandey,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,7,6,MK Pandey,DA Warner,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,8,1,DA Warner,MK Pandey,CV Varun,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,8,2,MK Pandey,DA Warner,CV Varun,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,8,3,MK Pandey,DA Warner,CV Varun,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,8,4,MK Pandey,DA Warner,CV Varun,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,8,5,DA Warner,MK Pandey,CV Varun,0,0,0,0,0,0,2,0,2,,,
1216545,1,SRH,KKR,8,6,DA Warner,MK Pandey,CV Varun,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,9,1,MK Pandey,DA Warner,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,9,2,MK Pandey,DA Warner,Kuldeep Yadav,0,0,0,0,0,0,6,0,6,,,
1216545,1,SRH,KKR,9,3,MK Pandey,DA Warner,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,9,4,DA Warner,MK Pandey,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,9,5,MK Pandey,DA Warner,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,9,6,DA Warner,MK Pandey,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,10,2,WP Saha,MK Pandey,CV Varun,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,10,3,WP Saha,MK Pandey,CV Varun,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,10,4,WP Saha,MK Pandey,CV Varun,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,10,5,WP Saha,MK Pandey,CV Varun,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,10,6,MK Pandey,WP Saha,CV Varun,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,11,1,MK Pandey,WP Saha,KL Nagarkoti,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,11,2,WP Saha,MK Pandey,KL Nagarkoti,0,0,0,0,0,0,2,0,2,,,
1216545,1,SRH,KKR,11,3,WP Saha,MK Pandey,KL Nagarkoti,0,0,0,1,0,0,0,1,1,,,
1216545,1,SRH,KKR,11,4,MK Pandey,WP Saha,KL Nagarkoti,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,11,5,WP Saha,MK Pandey,KL Nagarkoti,0,1,0,0,0,0,0,1,1,,,
1216545,1,SRH,KKR,11,6,WP Saha,MK Pandey,KL Nagarkoti,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,11,7,WP Saha,MK Pandey,KL Nagarkoti,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,12,1,WP Saha,MK Pandey,CV Varun,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,12,2,WP Saha,MK Pandey,CV Varun,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,12,3,MK Pandey,WP Saha,CV Varun,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,12,4,WP Saha,MK Pandey,CV Varun,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,12,5,MK Pandey,WP Saha,CV Varun,0,0,0,0,0,0,4,0,4,,,
1216545,1,SRH,KKR,12,6,MK Pandey,WP Saha,CV Varun,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,13,1,MK Pandey,WP Saha,SP Narine,0,0,0,0,0,0,2,0,2,,,
1216545,1,SRH,KKR,13,2,MK Pandey,WP Saha,SP Narine,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,13,3,WP Saha,MK Pandey,SP Narine,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,13,4,WP Saha,MK Pandey,SP Narine,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,13,5,WP Saha,MK Pandey,SP Narine,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,13,6,MK Pandey,WP Saha,SP Narine,0,0,0,0,0,0,2,0,2,,,
1216545,1,SRH,KKR,14,1,WP Saha,MK Pandey,KL Nagarkoti,0,0,0,0,0,0,2,0,2,,,
1216545,1,SRH,KKR,14,2,WP Saha,MK Pandey,KL Nagarkoti,0,0,0,0,0,0,2,0,2,,,
1216545,1,SRH,KKR,14,3,WP Saha,MK Pandey,KL Nagarkoti,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,14,4,MK Pandey,WP Saha,KL Nagarkoti,0,0,0,0,0,0,4,0,4,,,
1216545,1,SRH,KKR,14,5,MK Pandey,WP Saha,KL Nagarkoti,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,14,6,WP Saha,MK Pandey,KL Nagarkoti,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,15,1,WP Saha,MK Pandey,SP Narine,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,15,2,MK Pandey,WP Saha,SP Narine,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,15,3,WP Saha,MK Pandey,SP Narine,0,0,0,1,0,0,0,1,1,,,
1216545,1,SRH,KKR,15,4,MK Pandey,WP Saha,SP Narine,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,15,5,WP Saha,MK Pandey,SP Narine,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,15,6,MK Pandey,WP Saha,SP Narine,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,16,1,MK Pandey,WP Saha,CV Varun,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,16,2,WP Saha,MK Pandey,CV Varun,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,16,3,MK Pandey,WP Saha,CV Varun,0,0,0,0,0,0,2,0,2,,,
1216545,1,SRH,KKR,16,4,MK Pandey,WP Saha,CV Varun,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,16,5,WP Saha,MK Pandey,CV Varun,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,16,6,WP Saha,MK Pandey,CV Varun,0,0,0,0,0,0,6,0,6,,,
1216545,1,SRH,KKR,17,1,MK Pandey,WP Saha,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,17,2,WP Saha,MK Pandey,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,17,3,MK Pandey,WP Saha,PJ Cummins,0,0,0,0,0,0,4,0,4,,,
1216545,1,SRH,KKR,17,4,MK Pandey,WP Saha,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,17,5,WP Saha,MK Pandey,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,17,6,MK Pandey,WP Saha,PJ Cummins,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,18,1,WP Saha,MK Pandey,AD Russell,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,18,2,MK Pandey,WP Saha,AD Russell,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,18,3,WP Saha,MK Pandey,AD Russell,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,18,5,Mohammad Nabi,WP Saha,AD Russell,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,18,6,WP Saha,Mohammad Nabi,AD Russell,0,1,0,0,0,0,0,1,1,,,
1216545,1,SRH,KKR,18,7,WP Saha,Mohammad Nabi,AD Russell,0,0,0,0,0,0,4,0,4,,,
1216545,1,SRH,KKR,19,1,Mohammad Nabi,WP Saha,Shivam Mavi,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,19,2,Mohammad Nabi,WP Saha,Shivam Mavi,0,0,0,0,0,0,4,0,4,,,
1216545,1,SRH,KKR,19,3,Mohammad Nabi,WP Saha,Shivam Mavi,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,19,4,Mohammad Nabi,WP Saha,Shivam Mavi,0,0,0,0,0,0,1,0,1,,,
1216545,1,SRH,KKR,19,5,WP Saha,Mohammad Nabi,Shivam Mavi,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,19,6,WP Saha,Mohammad Nabi,Shivam Mavi,0,1,0,0,0,0,0,1,1,,,
1216545,1,SRH,KKR,19,7,WP Saha,Mohammad Nabi,Shivam Mavi,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,20,1,Mohammad Nabi,WP Saha,AD Russell,0,0,0,0,0,0,4,0,4,,,
1216545,1,SRH,KKR,20,3,Abhishek Sharma,Mohammad Nabi,AD Russell,0,0,0,0,0,0,0,0,0,,,
1216545,1,SRH,KKR,20,4,Abhishek Sharma,Mohammad Nabi,AD Russell,0,0,0,0,0,0,2,0,2,,,
1216545,1,SRH,KKR,20,5,Abhishek Sharma,Mohammad Nabi,AD Russell,0,0,1,0,0,0,0,1,1,,,
1216545,1,SRH,KKR,20,6,Mohammad Nabi,Abhishek Sharma,AD Russell,0,0,1,0,0,0,0,1,1,,,
1216545,2,KKR,SRH,1,1,Shubman Gill,SP Narine,P Kumar,0,0,0,0,0,0,2,0,2,,,
1216545,2,KKR,SRH,1,2,Shubman Gill,SP Narine,P Kumar,0,0,0,0,0,0,0,0,0,,,
1216545,2,KKR,SRH,1,3,Shubman Gill,SP Narine,P Kumar,0,0,0,0,0,0,0,0,0,,,
1216545,2,KKR,SRH,1,4,Shubman Gill,SP Narine,P Kumar,0,0,0,0,0,0,4,0,4,,,
1216545,2,KKR,SRH,1,5,Shubman Gill,SP Narine,P Kumar,0,0,0,0,0,0,0,0,0,,,
1216545,2,KKR,SRH,1,6,Shubman Gill,SP Narine,P Kumar,0,0,0,0,0,0,0,0,0,,,
1216545,2,KKR,SRH,2,1,SP Narine,Shubman Gill,K Ahmed,0,0,0,0,0,0,0,0,0,,,
1216545,2,KKR,SRH,2,3,Shubman Gill,N Rana,K Ahmed,0,0,0,0,0,0,0,0,0,,,
1216545,2,KKR,SRH,2,4,Shubman Gill,N Rana,K Ahmed,0,0,0,0,0,0,0,0,0,,,
1216545,2,KKR,SRH,2,5,Shubman Gill,N Rana,K Ahmed,0,0,0,0,0,0,6,0,6,,,
1216545,2,KKR,SRH,2,6,Shubman Gill,N Rana,K Ahmed,0,0,0,0,0,0,0,0,0,,,
1216545,2,KKR,SRH,3,1,N Rana,Shubman Gill,P Kumar,0,0,0,0,0,0,4,0,4,,,
